Sitting_Dates,Titles,Debate_Ids,Urls
2019-10-02,Forced Migration,0A3B0D93-D89E-470A-A861-D37634F9F2B8,https://hansard.parliament.uk/Commons/2019-10-02/debates/0A3B0D93-D89E-470A-A861-D37634F9F2B8/ForcedMigration
2019-07-22,Universal Credit: Managed Migration,8111667B-E194-41D6-9496-FE1E870225E6,https://hansard.parliament.uk/Commons/2019-07-22/debates/8111667B-E194-41D6-9496-FE1E870225E6/UniversalCreditManagedMigration
2019-06-18,History Curriculum: Migration,DB6AD5A9-0F57-4DD3-853F-FA0384A114FF,https://hansard.parliament.uk/Commons/2019-06-18/debates/DB6AD5A9-0F57-4DD3-853F-FA0384A114FF/HistoryCurriculumMigration
2019-06-04,Illegal Seaborne Migration,86A563FB-2459-4F6F-918A-3FEAF372756B,https://hansard.parliament.uk/Commons/2019-06-04/debates/86A563FB-2459-4F6F-918A-3FEAF372756B/IllegalSeaborneMigration
2019-04-30,Migration Advisory Committee,A69A29F2-3BBA-4FCA-865F-2CD4C291EE87,https://hansard.parliament.uk/Commons/2019-04-30/debates/A69A29F2-3BBA-4FCA-865F-2CD4C291EE87/MigrationAdvisoryCommittee
2019-01-08,Universal Credit: Managed Migration,C9F0914F-646B-44A0-B1A8-6E1D5E23A6CA,https://hansard.parliament.uk/Commons/2019-01-08/debates/C9F0914F-646B-44A0-B1A8-6E1D5E23A6CA/UniversalCreditManagedMigration
2018-11-19,Universal Credit Managed Migration,AFFCCA46-E0A2-47C9-BD0A-FD4C2FC76D30,https://hansard.parliament.uk/Commons/2018-11-19/debates/AFFCCA46-E0A2-47C9-BD0A-FD4C2FC76D30/UniversalCreditManagedMigration
2018-07-03,Child Migration Programmes  (Child Abuse),725FD0D6-F53C-4423-ACEF-49DB20851DAA,https://hansard.parliament.uk/Commons/2018-07-03/debates/725FD0D6-F53C-4423-ACEF-49DB20851DAA/ChildMigrationProgrammes(ChildAbuse)
2017-11-29,Migration Policy and the Economy,9BC26045-DD8E-4C70-96AF-58E86FFD5538,https://hansard.parliament.uk/Commons/2017-11-29/debates/9BC26045-DD8E-4C70-96AF-58E86FFD5538/MigrationPolicyandtheEconomy
2017-11-20,Net Migration Target: International Students,F036EA9E-9A47-4FEC-A670-03B407613589,https://hansard.parliament.uk/Commons/2017-11-20/debates/F036EA9E-9A47-4FEC-A670-03B407613589/NetMigrationTargetInternationalStudents
2017-03-22,Schengen and EU-Turkey Co-operation on Migration,6337f97d-fd52-4830-9d4d-c497ef9ff08f,https://hansard.parliament.uk/Commons/2017-03-22/debates/6337f97d-fd52-4830-9d4d-c497ef9ff08f/SchengenandEU-TurkeyCo-operationonMigration
2017-01-23,Migration,9E068E8F-5009-4F91-A444-66205BF6D781,https://hansard.parliament.uk/Commons/2017-01-23/debates/9E068E8F-5009-4F91-A444-66205BF6D781/Migration
2016-12-05,Unskilled Migration: Employment Levels,A5285145-6CE0-4AF8-B680-439A890D670E,https://hansard.parliament.uk/Commons/2016-12-05/debates/A5285145-6CE0-4AF8-B680-439A890D670E/UnskilledMigrationEmploymentLevels
2016-05-24,European Migration: Western Balkans,16052423000015,https://hansard.parliament.uk/Commons/2016-05-24/debates/16052423000015/EuropeanMigrationWesternBalkans
2016-04-12,Migration (Western Balkans),16041234000013,https://hansard.parliament.uk/Commons/2016-04-12/debates/16041234000013/Migration(WesternBalkans)
2016-04-11,Migration (Africa to the EU),1604111000010,https://hansard.parliament.uk/Commons/2016-04-11/debates/1604111000010/Migration(AfricatotheEU)
2016-02-10,Migration into the EU,160210107000003,https://hansard.parliament.uk/Commons/2016-02-10/debates/160210107000003/MigrationintotheEU
2016-01-11,Net Migration Figures: International Students,16011114000020,https://hansard.parliament.uk/Commons/2016-01-11/debates/16011114000020/NetMigrationFiguresInternationalStudents
2015-12-14,European Agenda on Migration,15121441000002,https://hansard.parliament.uk/Commons/2015-12-14/debates/15121441000002/EuropeanAgendaonMigration
2015-10-28,Migration,15102833000019,https://hansard.parliament.uk/Commons/2015-10-28/debates/15102833000019/Migration
2015-10-20,Mass Migration,15102042000009,https://hansard.parliament.uk/Commons/2015-10-20/debates/15102042000009/MassMigration
2015-09-16,Migration,15091630000001,https://hansard.parliament.uk/Commons/2015-09-16/debates/15091630000001/Migration
2015-07-08,Mediterranean Migration,15070837000016,https://hansard.parliament.uk/Commons/2015-07-08/debates/15070837000016/MediterraneanMigration
2015-06-03,Illegal Migration,15060324000020,https://hansard.parliament.uk/Commons/2015-06-03/debates/15060324000020/IllegalMigration
2015-03-23,Migration,1503231000010,https://hansard.parliament.uk/Commons/2015-03-23/debates/1503231000010/Migration
2015-01-05,Migration Target,15010515000015,https://hansard.parliament.uk/Commons/2015-01-05/debates/15010515000015/MigrationTarget
2014-07-07,Migration (EU Accessions),14070728000005,https://hansard.parliament.uk/Commons/2014-07-07/debates/14070728000005/Migration(EUAccessions)
2014-06-26,Migration Statistics,14062670000001,https://hansard.parliament.uk/Commons/2014-06-26/debates/14062670000001/MigrationStatistics
2014-04-03,Incapacity Benefit Migration,14040354000001,https://hansard.parliament.uk/Commons/2014-04-03/debates/14040354000001/IncapacityBenefitMigration
2013-06-19,Family Migration Rules,13061971000001,https://hansard.parliament.uk/Commons/2013-06-19/debates/13061971000001/FamilyMigrationRules
2013-03-25,Net Migration,13032510000031,https://hansard.parliament.uk/Commons/2013-03-25/debates/13032510000031/NetMigration
2013-03-25,Net Migration,13032510000023,https://hansard.parliament.uk/Commons/2013-03-25/debates/13032510000023/NetMigration
2013-01-07,Net Migration,1301072000028,https://hansard.parliament.uk/Commons/2013-01-07/debates/1301072000028/NetMigration
2013-01-07,Family Migration,1301072000020,https://hansard.parliament.uk/Commons/2013-01-07/debates/1301072000020/FamilyMigration
2013-01-07,Net Migration,1301072000018,https://hansard.parliament.uk/Commons/2013-01-07/debates/1301072000018/NetMigration
2012-06-11,Family Migration,1206117000003,https://hansard.parliament.uk/Commons/2012-06-11/debates/1206117000003/FamilyMigration
2011-12-12,Migration,1112127000024,https://hansard.parliament.uk/Commons/2011-12-12/debates/1112127000024/Migration
2011-11-07,Family Migration Route,1111073000015,https://hansard.parliament.uk/Commons/2011-11-07/debates/1111073000015/FamilyMigrationRoute
2011-09-12,Family Migration,1109128000020,https://hansard.parliament.uk/Commons/2011-09-12/debates/1109128000020/FamilyMigration
2011-01-24,Migration,1101248000020,https://hansard.parliament.uk/Commons/2011-01-24/debates/1101248000020/Migration
2010-11-23,Controlling Migration,10112333000003,https://hansard.parliament.uk/Commons/2010-11-23/debates/10112333000003/ControllingMigration
2010-06-28,Limits on Non-EU Economic Migration,1006288000002,https://hansard.parliament.uk/Commons/2010-06-28/debates/1006288000002/LimitsonNon-EUEconomicMigration
2010-02-24,Child Migration,10022460000003,https://hansard.parliament.uk/Commons/2010-02-24/debates/10022460000003/ChildMigration
2009-07-07,Migration Impacts Fund,09070749000025,https://hansard.parliament.uk/Commons/2009-07-07/debates/09070749000025/MigrationImpactsFund
2008-12-15,Migration Advisory Committee,0812153000014,https://hansard.parliament.uk/Commons/2008-12-15/debates/0812153000014/MigrationAdvisoryCommittee
2008-10-27,Migration Policy,0810274000021,https://hansard.parliament.uk/Commons/2008-10-27/debates/0810274000021/MigrationPolicy
2008-02-25,Inward Migration,0802255000020,https://hansard.parliament.uk/Commons/2008-02-25/debates/0802255000020/InwardMigration
2008-01-14,Points-based Migration,0801142000019,https://hansard.parliament.uk/Commons/2008-01-14/debates/0801142000019/Points-basedMigration
2024-07-29,Asylum Claims Backlog,51E8BF7D-883A-4D13-B55D-A3CA6AD25689,https://hansard.parliament.uk/Commons/2024-07-29/debates/51E8BF7D-883A-4D13-B55D-A3CA6AD25689/AsylumClaimsBacklog
2024-07-29,Asylum Seekers: Government Support,470F4637-03D3-4932-873B-DD68BB7FFEF2,https://hansard.parliament.uk/Commons/2024-07-29/debates/470F4637-03D3-4932-873B-DD68BB7FFEF2/AsylumSeekersGovernmentSupport
2024-07-22,Border Security and Asylum,FBB2B906-592F-4047-A6E1-59D6DB97573A,https://hansard.parliament.uk/Commons/2024-07-22/debates/FBB2B906-592F-4047-A6E1-59D6DB97573A/BorderSecurityandAsylum
2024-04-15,Asylum Seekers Accommodated in Hotels,4D829057-7C0B-4839-8EEB-7AF8FCB12EA9,https://hansard.parliament.uk/Commons/2024-04-15/debates/4D829057-7C0B-4839-8EEB-7AF8FCB12EA9/AsylumSeekersAccommodatedinHotels
2024-03-26,People Granted Asylum:  Government Support,B04AB59D-BAA6-46BE-91A9-8E11F9A5A749,https://hansard.parliament.uk/Commons/2024-03-26/debates/B04AB59D-BAA6-46BE-91A9-8E11F9A5A749/PeopleGrantedAsylumGovernmentSupport
2024-02-26,Asylum Hotels,B6FB98CA-D2CA-472B-BF27-5D60AB9D2E16,https://hansard.parliament.uk/Commons/2024-02-26/debates/B6FB98CA-D2CA-472B-BF27-5D60AB9D2E16/AsylumHotels
2024-02-26,Asylum Accommodation: Safety and Wellbeing,26A62B39-A64B-4C6B-BFED-3201F8C76A1E,https://hansard.parliament.uk/Commons/2024-02-26/debates/26A62B39-A64B-4C6B-BFED-3201F8C76A1E/AsylumAccommodationSafetyandWellbeing
2024-02-22,Asylum Seekers,AD203511-6066-4001-A995-BB717B989FF0,https://hansard.parliament.uk/Commons/2024-02-22/debates/AD203511-6066-4001-A995-BB717B989FF0/AsylumSeekers
2024-01-15,Asylum Seekers: Hotels,05F2C859-31D1-49D3-8682-D7042238FFB9,https://hansard.parliament.uk/Commons/2024-01-15/debates/05F2C859-31D1-49D3-8682-D7042238FFB9/AsylumSeekersHotels
2024-01-15,Asylum Application Backlog,3FA1A382-9C8F-459F-868E-F8AFE7101901,https://hansard.parliament.uk/Commons/2024-01-15/debates/3FA1A382-9C8F-459F-868E-F8AFE7101901/AsylumApplicationBacklog
2024-01-09,Rwanda Plan Cost and Asylum System,57105D77-72DE-4246-9F6E-ED87FCB9A088,https://hansard.parliament.uk/Commons/2024-01-09/debates/57105D77-72DE-4246-9F6E-ED87FCB9A088/RwandaPlanCostandAsylumSystem
2023-11-27,Asylum Seeker Accommodation,12AB9549-B295-4B0A-9390-8D2148FF4231,https://hansard.parliament.uk/Commons/2023-11-27/debates/12AB9549-B295-4B0A-9390-8D2148FF4231/AsylumSeekerAccommodation
2023-11-16,Asylum Seekers and Refugees,403D0CC9-BA8A-4EA9-9D90-7F529C78B19A,https://hansard.parliament.uk/Commons/2023-11-16/debates/403D0CC9-BA8A-4EA9-9D90-7F529C78B19A/AsylumSeekersandRefugees
2023-10-17,Safe Asylum Routes: Afghan Refugees,449FB75E-4701-4CA5-999D-E098F278E714,https://hansard.parliament.uk/Commons/2023-10-17/debates/449FB75E-4701-4CA5-999D-E098F278E714/SafeAsylumRoutesAfghanRefugees
2023-09-18,Refugee and Asylum Seeker Accommodation,CC9D23D4-6460-4BC0-A225-B32D8B2D0DC3,https://hansard.parliament.uk/Commons/2023-09-18/debates/CC9D23D4-6460-4BC0-A225-B32D8B2D0DC3/RefugeeandAsylumSeekerAccommodation
2023-07-03,Asylum Accommodation: Hotels,982F001D-C31A-42EA-A06B-6CC1E81A5601,https://hansard.parliament.uk/Commons/2023-07-03/debates/982F001D-C31A-42EA-A06B-6CC1E81A5601/AsylumAccommodationHotels
2023-07-03,Asylum Application Backlog,9BAF80D9-A467-4DB4-99E3-56E238DC2C54,https://hansard.parliament.uk/Commons/2023-07-03/debates/9BAF80D9-A467-4DB4-99E3-56E238DC2C54/AsylumApplicationBacklog
2023-06-27,Asylum Applicants: Mental Health  and Wellbeing,DD09156D-32ED-4E29-BE72-EC8499CD72C6,https://hansard.parliament.uk/Commons/2023-06-27/debates/DD09156D-32ED-4E29-BE72-EC8499CD72C6/AsylumApplicantsMentalHealthandWellbeing
2023-06-07,Asylum-seeking Children:  Hotel Accommodation,89256441-99C1-4A55-9156-69583908D31F,https://hansard.parliament.uk/Commons/2023-06-07/debates/89256441-99C1-4A55-9156-69583908D31F/Asylum-seekingChildrenHotelAccommodation
2023-05-25,Asylum Seeker Accommodation Off Wirral Peninsula,F673CB4C-A6EF-4F31-A830-9CFC76744C9F,https://hansard.parliament.uk/Commons/2023-05-25/debates/F673CB4C-A6EF-4F31-A830-9CFC76744C9F/AsylumSeekerAccommodationOffWirralPeninsula
2023-05-10,Draft Houses in Multiple Occupation (Asylum-Seeker Accommodation) (England) Regulations 2023,5221e982-d4c6-45b6-a2d8-38199731a3fa,https://hansard.parliament.uk/Commons/2023-05-10/debates/5221e982-d4c6-45b6-a2d8-38199731a3fa/DraftHousesinMultipleOccupation(Asylum-SeekerAccommodation)(England)Regulations2023
2023-04-26,Asylum Seeker Accommodation:  South Dorset,20E08728-A88C-4902-8905-A9EEAA56A20A,https://hansard.parliament.uk/Commons/2023-04-26/debates/20E08728-A88C-4902-8905-A9EEAA56A20A/AsylumSeekerAccommodationSouthDorset
2023-02-07,Asylum Seekers: Bournemouth West,68603EFC-6FF0-429A-87DB-75446B8EDFDA,https://hansard.parliament.uk/Commons/2023-02-07/debates/68603EFC-6FF0-429A-87DB-75446B8EDFDA/AsylumSeekersBournemouthWest
2023-02-06,Asylum Applications: Backlog,4146D390-8D1D-4EDB-AC8A-4330E45BC7E2,https://hansard.parliament.uk/Commons/2023-02-06/debates/4146D390-8D1D-4EDB-AC8A-4330E45BC7E2/AsylumApplicationsBacklog
2023-01-24,Unaccompanied  Asylum-seeking Children,290AF292-5D7E-411C-8FB8-A6E0F288365C,https://hansard.parliament.uk/Commons/2023-01-24/debates/290AF292-5D7E-411C-8FB8-A6E0F288365C/UnaccompaniedAsylum-seekingChildren
2023-01-18,Draft Civil Legal Aid (Housing and Asylum Accommodation) Order 2023,c5319aa2-f9f0-445d-9c93-d138b2074223,https://hansard.parliament.uk/Commons/2023-01-18/debates/c5319aa2-f9f0-445d-9c93-d138b2074223/DraftCivilLegalAid(HousingandAsylumAccommodation)Order2023
2023-01-10,Unaccompanied Minors Seeking Asylum,23011027000001,https://hansard.parliament.uk/Commons/2023-01-10/debates/23011027000001/UnaccompaniedMinorsSeekingAsylum
2022-12-19,Asylum Seekers: Support,78B461D0-958A-4682-BABB-F1C57007C695,https://hansard.parliament.uk/Commons/2022-12-19/debates/78B461D0-958A-4682-BABB-F1C57007C695/AsylumSeekersSupport
2022-12-19,Asylum System,1A351B22-18F2-47CA-9B9B-5F2890E666DF,https://hansard.parliament.uk/Commons/2022-12-19/debates/1A351B22-18F2-47CA-9B9B-5F2890E666DF/AsylumSystem
2022-12-19,Asylum Backlog,BBFAB6D4-F534-416F-A51E-91928A1C909B,https://hansard.parliament.uk/Commons/2022-12-19/debates/BBFAB6D4-F534-416F-A51E-91928A1C909B/AsylumBacklog
2022-12-14,Asylum Seekers  (Removal to Safe Countries),53238148-ADD5-4AB1-BAD1-7DE59FE79CF4,https://hansard.parliament.uk/Commons/2022-12-14/debates/53238148-ADD5-4AB1-BAD1-7DE59FE79CF4/AsylumSeekers(RemovaltoSafeCountries)
2022-12-14,Asylum Seeker Employment and the Cost of Living,783AA4D4-5D03-4D11-BC77-28DBFB2FCBD9,https://hansard.parliament.uk/Commons/2022-12-14/debates/783AA4D4-5D03-4D11-BC77-28DBFB2FCBD9/AsylumSeekerEmploymentandtheCostofLiving
2022-11-23,Hotel Asylum Accommodation:  Local Authority Consultation,C6D7EC55-29B3-451D-B9FC-0E858A6A921D,https://hansard.parliament.uk/Commons/2022-11-23/debates/C6D7EC55-29B3-451D-B9FC-0E858A6A921D/HotelAsylumAccommodationLocalAuthorityConsultation
2022-11-22,Asylum Seekers Contingency Accommodation: Belfast,4FA43319-579E-4292-A19F-9653D1A55375,https://hansard.parliament.uk/Commons/2022-11-22/debates/4FA43319-579E-4292-A19F-9653D1A55375/AsylumSeekersContingencyAccommodationBelfast
2022-11-14,Asylum Application Backlog,DB6685B7-F6E1-4228-84BE-D61574DFC9B7,https://hansard.parliament.uk/Commons/2022-11-14/debates/DB6685B7-F6E1-4228-84BE-D61574DFC9B7/AsylumApplicationBacklog
2022-11-08,Asylum Accommodation: Novotel Ipswich,BBBF42D8-608D-48B4-BE33-066B60DF8ADA,https://hansard.parliament.uk/Commons/2022-11-08/debates/BBBF42D8-608D-48B4-BE33-066B60DF8ADA/AsylumAccommodationNovotelIpswich
2022-11-07,Asylum Seekers Accommodation  and Safeguarding,B903624C-F400-4519-B10D-DFD6519A89CC,https://hansard.parliament.uk/Commons/2022-11-07/debates/B903624C-F400-4519-B10D-DFD6519A89CC/AsylumSeekersAccommodationandSafeguarding
2022-10-31,Western Jet Foil and Manston Asylum Processing Centres,F189CA88-FDF3-4018-905C-1CC8A1B76E28,https://hansard.parliament.uk/Commons/2022-10-31/debates/F189CA88-FDF3-4018-905C-1CC8A1B76E28/WesternJetFoilandManstonAsylumProcessingCentres
2022-09-05,Afghan Citizens: Asylum Policies,C1E0FCE7-05F4-4BB2-96F7-344C2199FB74,https://hansard.parliament.uk/Commons/2022-09-05/debates/C1E0FCE7-05F4-4BB2-96F7-344C2199FB74/AfghanCitizensAsylumPolicies
2022-09-05,Afghan Citizens: Asylum Policies,436B2D22-A02A-4158-B6F5-3967395B02CA,https://hansard.parliament.uk/Commons/2022-09-05/debates/436B2D22-A02A-4158-B6F5-3967395B02CA/AfghanCitizensAsylumPolicies
2022-07-19,"Asylum Accommodation: Barry House, East Dulwich",3F062A64-E671-4A1C-A3AE-715911890724,"https://hansard.parliament.uk/Commons/2022-07-19/debates/3F062A64-E671-4A1C-A3AE-715911890724/AsylumAccommodationBarryHouse,EastDulwich"
2022-07-13,Transferring Asylum Seekers to Rwanda: Government’s Equalities Policy,2594DE6F-3788-40AB-8049-B8ECF134D023,https://hansard.parliament.uk/Commons/2022-07-13/debates/2594DE6F-3788-40AB-8049-B8ECF134D023/TransferringAsylumSeekerstoRwandaGovernment’sEqualitiesPolicy
2022-06-29,Asylum Seekers  (Permission to Work),3EDDFA6F-FA48-4A31-9FE2-5C2B7D632A9A,https://hansard.parliament.uk/Commons/2022-06-29/debates/3EDDFA6F-FA48-4A31-9FE2-5C2B7D632A9A/AsylumSeekers(PermissiontoWork)
2022-06-13,Asylum Seekers: Removal to Rwanda,93B576B9-56DC-41E3-AE84-2BB6BFFA8115,https://hansard.parliament.uk/Commons/2022-06-13/debates/93B576B9-56DC-41E3-AE84-2BB6BFFA8115/AsylumSeekersRemovaltoRwanda
2022-05-24,Asylum Reception Centre: Linton-on-Ouse,8ABDF66A-EBB5-4EF8-B6D2-8389CD4DD5E4,https://hansard.parliament.uk/Commons/2022-05-24/debates/8ABDF66A-EBB5-4EF8-B6D2-8389CD4DD5E4/AsylumReceptionCentreLinton-on-Ouse
2022-04-25,Asylum Seekers: Relocation to Rwanda,D1A15133-2D24-4E81-8D29-5C010DB3942A,https://hansard.parliament.uk/Commons/2022-04-25/debates/D1A15133-2D24-4E81-8D29-5C010DB3942A/AsylumSeekersRelocationtoRwanda
2022-02-25,ASYLUM SEEKERS (RETURN TO SAFE COUNTRIES) BILL,392B963B-67C1-43FB-9357-A562AD8F1A7C,https://hansard.parliament.uk/Commons/2022-02-25/debates/392B963B-67C1-43FB-9357-A562AD8F1A7C/ASYLUMSEEKERS(RETURNTOSAFECOUNTRIES)BILL
2022-01-17,Pending Asylum Applications,AF8C231F-63BF-48EF-8F5B-A54B078FF824,https://hansard.parliament.uk/Commons/2022-01-17/debates/AF8C231F-63BF-48EF-8F5B-A54B078FF824/PendingAsylumApplications
2022-01-17,Removal of Failed Asylum Seekers,45F9F02E-08A9-4B57-A9AA-4CCBF23CABD4,https://hansard.parliament.uk/Commons/2022-01-17/debates/45F9F02E-08A9-4B57-A9AA-4CCBF23CABD4/RemovalofFailedAsylumSeekers
2021-12-15,Asylum Seeker Accommodation:  RAF Manston,3B643F39-5A87-4F5E-938A-16249D81125C,https://hansard.parliament.uk/Commons/2021-12-15/debates/3B643F39-5A87-4F5E-938A-16249D81125C/AsylumSeekerAccommodationRAFManston
2021-12-09,Vulnerable Asylum Seeker Services: Stockton,B403B242-DD8E-490E-9DBE-0044044FD5A2,https://hansard.parliament.uk/Commons/2021-12-09/debates/B403B242-DD8E-490E-9DBE-0044044FD5A2/VulnerableAsylumSeekerServicesStockton
2021-11-22,Asylum Seekers: Hotel Accommodation,64A790BB-1CF9-4B4A-90D5-0C39F52347DA,https://hansard.parliament.uk/Commons/2021-11-22/debates/64A790BB-1CF9-4B4A-90D5-0C39F52347DA/AsylumSeekersHotelAccommodation
2021-11-18,Asylum Seekers: Channel Crossings,6D1B6104-043C-4C71-8000-CD02CB6FB5DC,https://hansard.parliament.uk/Commons/2021-11-18/debates/6D1B6104-043C-4C71-8000-CD02CB6FB5DC/AsylumSeekersChannelCrossings
2021-07-07,Delays in the Asylum System,E660849B-8111-4A50-A764-9E674EEF79EB,https://hansard.parliament.uk/Commons/2021-07-07/debates/E660849B-8111-4A50-A764-9E674EEF79EB/DelaysintheAsylumSystem
2021-06-10,Napier Barracks Asylum Accommodation,2CBACD06-7E45-4EB3-8FA3-976D1D4488E6,https://hansard.parliament.uk/Commons/2021-06-10/debates/2CBACD06-7E45-4EB3-8FA3-976D1D4488E6/NapierBarracksAsylumAccommodation
2021-05-25,Asylum Dispersal Scheme: Stoke-on-Trent,C332BC19-2FD8-48F0-B2E3-91D2B0BE2BBA,https://hansard.parliament.uk/Commons/2021-05-25/debates/C332BC19-2FD8-48F0-B2E3-91D2B0BE2BBA/AsylumDispersalSchemeStoke-on-Trent
2021-04-27,Support for Asylum Seekers,A3F6363E-6A0C-4B20-9308-C4A8253497E0,https://hansard.parliament.uk/Commons/2021-04-27/debates/A3F6363E-6A0C-4B20-9308-C4A8253497E0/SupportforAsylumSeekers
2021-04-13,UK Asylum System and Asylum Seekers’ Mental Health,6E532356-9EAF-470D-B3EE-94C13FBEEECA,https://hansard.parliament.uk/Commons/2021-04-13/debates/6E532356-9EAF-470D-B3EE-94C13FBEEECA/UKAsylumSystemandAsylumSeekers’MentalHealth
2021-03-22,Contingency Asylum Accommodation,31A8C682-CEEA-41DF-A79E-80BD11B02AAC,https://hansard.parliament.uk/Commons/2021-03-22/debates/31A8C682-CEEA-41DF-A79E-80BD11B02AAC/ContingencyAsylumAccommodation
2021-03-22,Asylum Accommodation: Northern Ireland,9D6AEC29-355A-478D-9D5D-06749AA0C103,https://hansard.parliament.uk/Commons/2021-03-22/debates/9D6AEC29-355A-478D-9D5D-06749AA0C103/AsylumAccommodationNorthernIreland
2021-03-01,Children in Asylum Accommodation: Remote Learning,0F32193E-5984-4B04-A121-A3EDE9E9A4E3,https://hansard.parliament.uk/Commons/2021-03-01/debates/0F32193E-5984-4B04-A121-A3EDE9E9A4E3/ChildreninAsylumAccommodationRemoteLearning
2021-02-08,Asylum System: Reform,F2E3BFED-B7B5-47C0-8E0D-8BBEB21A179E,https://hansard.parliament.uk/Commons/2021-02-08/debates/F2E3BFED-B7B5-47C0-8E0D-8BBEB21A179E/AsylumSystemReform
2020-12-14,Asylum System Reform,F33C880C-D0B5-4A18-9FEA-F9DBF9062F94,https://hansard.parliament.uk/Commons/2020-12-14/debates/F33C880C-D0B5-4A18-9FEA-F9DBF9062F94/AsylumSystemReform
2020-11-18,Asylum Seekers and Permission to Work,CB0F67B7-7272-42BC-ACE1-5F81E634EFC2,https://hansard.parliament.uk/Commons/2020-11-18/debates/CB0F67B7-7272-42BC-ACE1-5F81E634EFC2/AsylumSeekersandPermissiontoWork
2020-09-28,Asylum Accommodation: Covid-19,0CC85578-10C1-4DB2-B456-BDF0EC08A947,https://hansard.parliament.uk/Commons/2020-09-28/debates/0CC85578-10C1-4DB2-B456-BDF0EC08A947/AsylumAccommodationCovid-19
2020-09-28,Asylum Seekers: Resettlement and Relocation,CB8D5365-4BB4-40C8-8DF5-BD55E6EC4EF7,https://hansard.parliament.uk/Commons/2020-09-28/debates/CB8D5365-4BB4-40C8-8DF5-BD55E6EC4EF7/AsylumSeekersResettlementandRelocation
2020-07-13,Covid-19: Support for Asylum Seekers,D63C9367-2984-430E-B408-9EA337569080,https://hansard.parliament.uk/Commons/2020-07-13/debates/D63C9367-2984-430E-B408-9EA337569080/Covid-19SupportforAsylumSeekers
2020-06-29,Covid-19: Support and Accommodation for Asylum Seekers,2E3382AE-74D6-4D20-BED3-AF5C665ED39F,https://hansard.parliament.uk/Commons/2020-06-29/debates/2E3382AE-74D6-4D20-BED3-AF5C665ED39F/Covid-19SupportandAccommodationforAsylumSeekers
2020-06-17,Covid-19: Asylum Seeker Services in Glasgow,3D0E2AD4-B458-4769-87EB-05ECB355868A,https://hansard.parliament.uk/Commons/2020-06-17/debates/3D0E2AD4-B458-4769-87EB-05ECB355868A/Covid-19AsylumSeekerServicesinGlasgow
2020-06-08,Covid-19: Support for People in the Asylum System,9E6EF7DC-2E82-4318-86C7-4DE38519ADA6,https://hansard.parliament.uk/Commons/2020-06-08/debates/9E6EF7DC-2E82-4318-86C7-4DE38519ADA6/Covid-19SupportforPeopleintheAsylumSystem
2020-03-04,Asylum Decisions (Support for Refugees),0DA97028-C6CA-4C3A-918D-C76B0A582FFC,https://hansard.parliament.uk/Commons/2020-03-04/debates/0DA97028-C6CA-4C3A-918D-C76B0A582FFC/AsylumDecisions(SupportforRefugees)
2020-02-10,Refugees and Asylum Seekers: Family Reunion,40401A08-ED68-4F90-8EC1-D70269FF3AE2,https://hansard.parliament.uk/Commons/2020-02-10/debates/40401A08-ED68-4F90-8EC1-D70269FF3AE2/RefugeesandAsylumSeekersFamilyReunion
2019-06-27,Serco and Asylum Seeker Lock-change Evictions,CCEFB3F7-636C-4ED4-9BAA-B42BC5D9AB19,https://hansard.parliament.uk/Commons/2019-06-27/debates/CCEFB3F7-636C-4ED4-9BAA-B42BC5D9AB19/SercoandAsylumSeekerLock-changeEvictions
2019-06-10,Asylum Application Process,3ED19E09-255A-4772-98DD-FB4F08F671CD,https://hansard.parliament.uk/Commons/2019-06-10/debates/3ED19E09-255A-4772-98DD-FB4F08F671CD/AsylumApplicationProcess
2019-02-25,Asylum Seekers: Right to Work,57654D5F-1A1F-4871-BC57-B6BAC14DC925,https://hansard.parliament.uk/Commons/2019-02-25/debates/57654D5F-1A1F-4871-BC57-B6BAC14DC925/AsylumSeekersRighttoWork
2019-02-20,Asylum Seekers (Permission to Work) (No. 2),307060AB-D6C8-494D-B5E9-536024A06B93,https://hansard.parliament.uk/Commons/2019-02-20/debates/307060AB-D6C8-494D-B5E9-536024A06B93/AsylumSeekers(PermissiontoWork)(No.2)
2018-12-03,Asia Bibi: Asylum,19317984-6B92-45BA-9E8E-79220A4895AC,https://hansard.parliament.uk/Commons/2018-12-03/debates/19317984-6B92-45BA-9E8E-79220A4895AC/AsiaBibiAsylum
2018-11-21,The Asylum of Nelly Gelves,F17C93FC-A40E-42AF-A34D-2E9C4D663666,https://hansard.parliament.uk/Commons/2018-11-21/debates/F17C93FC-A40E-42AF-A34D-2E9C4D663666/TheAsylumofNellyGelves
2018-10-29,Asylum Seekers,4A945D0D-E4F2-43B2-A9D8-56F993C48C4A,https://hansard.parliament.uk/Commons/2018-10-29/debates/4A945D0D-E4F2-43B2-A9D8-56F993C48C4A/AsylumSeekers
2018-10-24,Asylum Seekers: Right to Work,C6500A4D-CBD7-4BAB-BD23-0D9CA6FF0318,https://hansard.parliament.uk/Commons/2018-10-24/debates/C6500A4D-CBD7-4BAB-BD23-0D9CA6FF0318/AsylumSeekersRighttoWork
2018-10-10,Asylum Accommodation Contracts,18101068000002,https://hansard.parliament.uk/Commons/2018-10-10/debates/18101068000002/AsylumAccommodationContracts
